Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Quarter,Day_of_Year,Week_of_Year,Is_Quarter_End,Is_Year_End,Quarter_Sin,Quarter_Cos,Month_Sin,Month_Cos,Production_Units_Lag_1,Production_Units_Lag_2,Production_Units_Lag_3,Production_Units_Lag_4,Estimated_Deliveries_Lag_1,Estimated_Deliveries_Lag_2,Estimated_Deliveries_Lag_3,Estimated_Deliveries_Lag_4,Production_Units_RollingMean_3,Production_Units_RollingStd_3,Production_Units_RollingMin_3,Production_Units_RollingMax_3,Production_Units_RollingMean_6,Production_Units_RollingStd_6,Production_Units_RollingMin_6,Production_Units_RollingMax_6,Production_Units_RollingMean_12,Production_Units_RollingStd_12,Production_Units_RollingMin_12,Production_Units_RollingMax_12,Estimated_Deliveries_RollingMean_3,Estimated_Deliveries_RollingStd_3,Estimated_Deliveries_RollingMin_3,Estimated_Deliveries_RollingMax_3,Estimated_Deliveries_RollingMean_6,Estimated_Deliveries_RollingStd_6,Estimated_Deliveries_RollingMin_6,Estimated_Deliveries_RollingMax_6,Estimated_Deliveries_RollingMean_12,Estimated_Deliveries_RollingStd_12,Estimated_Deliveries_RollingMin_12,Estimated_Deliveries_RollingMax_12,Production_Units_Diff_1,Production_Units_PctChange_1,Production_Units_Diff_4,Production_Units_PctChange_4,Estimated_Deliveries_Diff_1,Estimated_Deliveries_PctChange_1,Estimated_Deliveries_Diff_4,Estimated_Deliveries_PctChange_4,Production_to_Delivery_Ratio,Inventory_Change,Revenue_Millions,Revenue_per_Vehicle,Range_per_kWh,CO2_per_Vehicle,Production_Units_Momentum,Production_Units_Acceleration,Estimated_Deliveries_Momentum,Estimated_Deliveries_Acceleration,Year_Quarter,Battery_Range_Product
2022,3,Middle East,Model X,11191.0,12382.0,116541.44,120,674,1131.41,Estimated (Region),11953,2022-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,11614.0,13118.0,10105.0,9964.0,10516.0,12106.0,9563.0,8880.0,12371.333333333334,752.0567354484966,11614.0,13118.0,11938.5,1746.4922272944573,9964.0,14448.0,11034.666666666666,3285.381044271831,5183.0,16490.0,11271.0,798.0131577862434,10516.0,12106.0,11001.833333333334,1768.8045021049506,8880.0,13755.0,10128.75,2992.8715649933038,4618.0,14810.0,768.0,6.612708799724465,2418.0,24.267362505018063,675.0,6.418790414606312,2311.0,26.024774774774784,1.106325947105075,1191.0,1304.2152550399999,116541.44,5.570247933884297,0.10109095782701931,1,0.1807787117203732,1,0.19552773563458126,20221,80880
2016,8,North America,Model 3,11469.0,11581.0,84129.98,120,662,1138.87,Official (Quarter),3751,2016-08-01,3,214,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,12382.0,11614.0,13118.0,10105.0,11191.0,10516.0,12106.0,9563.0,11859.0,453.2317288099878,11581.0,12382.0,11460.666666666666,1241.8891523266543,9964.0,13118.0,11246.5,3226.429619704906,5183.0,16490.0,11058.666666666666,490.08808732033594,10516.0,11469.0,10620.833333333334,1217.4316271013915,8880.0,12106.0,10394.666666666666,2955.004025019049,4618.0,14810.0,-801.0,-6.469068001938294,1476.0,14.606630380999498,278.0,2.4841390403002483,1906.0,19.93098400083655,1.0096774193548388,112.0,964.88674062,84129.98,5.471074380165289,0.09929119442022667,0,-0.1308177680166276,1,-0.03934651374306064,20163,79440
2023,5,Asia,Cybertruck,8494.0,9483.0,93809.27,120,684,871.48,Interpolated (Month),6048,2023-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,11581.0,12382.0,11614.0,13118.0,11469.0,11191.0,10516.0,12106.0,11148.666666666666,1497.0752597426047,9483.0,12382.0,11380.5,1367.0433423999214,9483.0,13118.0,11198.0,3250.092194496539,5183.0,16490.0,10384.666666666666,1643.254798664317,8494.0,11469.0,10556.5,1332.5753637224705,8494.0,12106.0,10313.916666666666,2995.7366815445434,4618.0,14810.0,-2098.0,-18.115879457732497,-3635.0,-27.71001677084921,-2975.0,-25.93948905745924,-3612.0,-29.836444738146373,1.1163037080635667,989.0,796.81593938,93809.27,5.652892561983471,0.10258740435550324,0,-0.11646811455794204,0,-0.2842362809775949,20232,82080
2018,1,Asia,Model 3,8115.0,9095.0,72972.56,75,420,511.24,Estimated (Region),4016,2018-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,9483.0,11581.0,12382.0,11614.0,8494.0,11469.0,11191.0,10516.0,10053.0,1337.431867423533,9095.0,11581.0,11212.166666666666,1598.1633729586638,9095.0,13118.0,11431.416666666666,2952.867403307368,5183.0,16490.0,9359.333333333334,1836.826157624424,8115.0,11469.0,10315.166666666666,1643.3633093953204,8115.0,12106.0,10490.916666666666,2771.453489952462,4618.0,14810.0,-388.0,-4.091532215543603,-2519.0,-21.689340451179607,-379.0,-4.461973157522959,-2401.0,-22.83187523773298,1.120625924100542,980.0,592.1723244,72972.56,5.526315789473684,0.06299162148841794,0,0.14024347242188895,0,0.21477515899936284,20181,31500
2019,5,North America,Model 3,6829.0,7204.0,77364.22,120,718,735.48,Official (Quarter),14455,2019-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,9095.0,9483.0,11581.0,12382.0,8115.0,8494.0,11469.0,11191.0,8594.0,1219.3075903970769,7204.0,9483.0,10226.5,1968.4815213762959,7204.0,12382.0,10888.916666666666,3090.2026252580226,5183.0,16490.0,7812.666666666667,872.70288949522,6829.0,8494.0,9435.666666666666,1887.2396420875473,6829.0,11469.0,10028.833333333334,2888.7222350920433,4618.0,14810.0,-1891.0,-20.791643760307863,-5178.0,-41.81876918106929,-1286.0,-15.847196549599508,-4362.0,-38.97774997766062,1.0547584187408492,375.0,528.32025838,77364.22,5.933884297520661,0.10768374816983894,0,-0.16700111544764262,0,-0.11385223392076549,20192,86160
2020,3,North America,Model 3,10391.0,11708.0,105935.75,120,690,1075.47,Official (Quarter),5794,2020-03-01,1,61,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,7204.0,9095.0,9483.0,11581.0,6829.0,8115.0,8494.0,11469.0,9335.666666666666,2261.6242688239126,7204.0,11708.0,10242.166666666666,1982.0600814976833,7204.0,12382.0,10490.416666666666,2566.143390676994,5183.0,14448.0,8445.0,1803.783800792094,6829.0,10391.0,9414.833333333334,1873.5690450759303,6829.0,11469.0,9660.583333333334,2475.9973365506894,4618.0,13755.0,4504.0,62.52082176568574,127.0,1.0966237803298418,3562.0,52.15990628203251,-1078.0,-9.399250152585225,1.1266358737490376,1317.0,1100.77837825,105935.75,5.702479338842975,0.10349018475750578,1,0.8331246552599361,1,0.6800710283163202,20201,82800
2025,1,Europe,Model 3,14788.0,15440.0,103431.57,60,352,780.81,Official (Quarter),5949,2025-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,11708.0,7204.0,9095.0,9483.0,10391.0,6829.0,8115.0,8494.0,11450.666666666666,4124.025864775026,7204.0,15440.0,10751.833333333334,2846.8521153489173,7204.0,15440.0,11345.166666666666,2335.4684884635262,7204.0,15440.0,10669.333333333334,3986.7934901789567,6829.0,14788.0,10014.333333333334,2867.4398104697398,6829.0,14788.0,10508.083333333334,2329.2579957158123,6829.0,14788.0,3732.0,31.875640587632393,5957.0,62.81767373194136,4397.0,42.31546530651524,6294.0,74.09936425712267,1.0440192034620326,652.0,1529.5460571600001,103431.57,5.770491803278689,0.052796673203056324,1,-0.3064518117805335,1,-0.09844440975517266,20251,21120
2015,2,North America,Model Y,8689.0,8698.0,85752.31,120,685,892.79,Estimated (Region),5665,2015-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,15440.0,11708.0,7204.0,9095.0,14788.0,10391.0,6829.0,8115.0,11948.666666666666,3377.437095392515,8698.0,15440.0,10271.333333333334,2921.2417679244904,7204.0,15440.0,10866.0,2228.396325122226,7204.0,15440.0,11289.333333333334,3147.1737056179954,8689.0,14788.0,9551.0,2809.3928881521833,6829.0,14788.0,10085.916666666666,2138.558795005876,6829.0,14788.0,-6742.0,-43.66580310880829,-397.0,-4.365035733919731,-6099.0,-41.24289964836354,574.0,7.07332101047442,1.0009205983889529,9.0,745.10182159,85752.31,5.661157024793388,0.10273762945914844,0,-0.7554144369644068,0,-0.8355836495487878,20151,82200
2015,8,Middle East,Model Y,1037.5500000000002,1100.8300000000002,75367.57,75,434,77.39880000000001,Estimated (Region),10587,2015-08-01,3,213,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,8698.0,15440.0,11708.0,7204.0,8689.0,14788.0,10391.0,6829.0,8412.943333333335,7173.833845973382,1100.8300000000002,15440.0,8874.305,4784.031778547246,1100.8300000000002,15440.0,10127.4025,3600.7812021689483,1100.8300000000002,15440.0,8171.516666666666,6889.815712399955,1037.5500000000002,14788.0,8308.258333333333,4506.852178673794,1037.5500000000002,14788.0,9432.379166666666,3379.0953614202776,1037.5500000000002,14788.0,-7597.17,-87.34387215451828,-6103.17,-84.71918378678511,-7651.45,-88.05904016572677,-5791.45,-84.80670669204862,1.0599682249289875,63.27999999999997,78.19762225350001,75367.57,5.7105263157894735,0.07452582928120938,0,-0.4367806904570999,0,-0.46816140517363236,20153,32550
2022,1,North America,Model 3,10388.0,10764.0,111340.46,60,330,514.21,Interpolated (Month),11789,2022-01-01,1,1,52,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1100.8300000000002,8698.0,15440.0,11708.0,1037.5500000000002,8689.0,14788.0,10391.0,6854.276666666668,5088.585305331254,1100.8300000000002,10764.0,9152.471666666666,4847.530939232528,1100.8300000000002,15440.0,10182.319166666666,3605.430781807967,1100.8300000000002,15440.0,6704.849999999999,4981.000624121621,1037.5500000000002,10388.0,8687.091666666667,4582.258640716031,1037.5500000000002,14788.0,9501.129166666666,3390.3683187187835,1037.5500000000002,14788.0,9663.17,877.8076542245395,-944.0,-8.06286299965835,9350.45,901.2047612163267,-3.0,-0.028871138485231373,1.0360958706323997,376.0,1156.60469848,111340.46,5.409836065573771,0.049495620367696606,1,9.651515263790579,1,9.892638013820534,20221,19800
2023,12,North America,Model X,11355.0,11397.0,76378.49,75,446,759.65,Estimated (Region),6295,2023-12-01,4,335,48,0,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,10764.0,1100.8300000000002,8698.0,15440.0,10388.0,1037.5500000000002,8689.0,14788.0,7753.943333333334,5770.451457176746,1100.8300000000002,11397.0,9851.305,4812.565604139847,1100.8300000000002,15440.0,10038.9025,3511.032609501679,1100.8300000000002,15440.0,7593.516666666666,5698.183609785956,1037.5500000000002,11355.0,9441.425000000001,4587.73558128082,1037.5500000000002,14788.0,9438.545833333332,3344.5349673662663,1037.5500000000002,14788.0,633.0,5.880713489409151,-4043.0,-26.185233160621756,967.0,9.30881786676936,-3433.0,-23.214768731403844,1.0036104262064107,42.0,867.27775395,76378.49,5.868421052631579,0.06689415287072913,1,-8.719269407351304,1,-8.918959433495573,20234,33450
2016,5,Asia,Model 3,1037.5500000000002,1100.8300000000002,65064.13,120,660,77.39880000000001,Interpolated (Month),5894,2016-05-01,2,122,17,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,11397.0,10764.0,1100.8300000000002,8698.0,11355.0,10388.0,1037.5500000000002,8689.0,7753.943333333333,5770.451457176745,1100.8300000000002,11397.0,8083.443333333334,5833.959643990228,1100.8300000000002,15440.0,9162.805,4304.315971013081,1100.8300000000002,15440.0,7593.516666666666,5698.183609785956,1037.5500000000002,11355.0,7882.516666666667,5663.547298351689,1037.5500000000002,14788.0,8648.675,4100.710891113897,1037.5500000000002,14788.0,-10296.17,-90.34105466350793,-7597.17,-87.34387215451828,-10317.45,-90.86261558784676,-7651.45,-88.05904016572677,1.0599682249289875,63.27999999999997,67.50728808150001,65064.13,5.454545454545454,0.07452582928120938,0,-0.9622176815291709,0,-1.0017143345461612,20162,79200
2024,8,Europe,Model X,10413.0,10457.0,51043.72,60,333,520.13,Official (Quarter),6019,2024-08-01,3,214,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,1100.8300000000002,11397.0,10764.0,1100.8300000000002,1037.5500000000002,11355.0,10388.0,1037.5500000000002,7651.610000000001,5692.577531865498,1100.8300000000002,11397.0,7252.943333333334,4848.7501358294985,1100.8300000000002,11397.0,9002.388333333334,4208.232385652154,1100.8300000000002,15440.0,7601.849999999999,5704.328783257498,1037.5500000000002,11355.0,7153.349999999999,4814.693794417257,1037.5500000000002,11355.0,8583.841666666667,4062.8372744377466,1037.5500000000002,14788.0,9356.17,849.9196061153855,9356.17,849.9196061153855,9375.45,903.6142836489805,9375.45,903.6142836489805,1.004129057038602,44.0,531.51825636,51043.72,5.459016393442623,0.04994526598809295,1,9.402606607788934,1,9.944768992368273,20243,19980
2025,7,North America,Model Y,12448.0,12992.0,66408.4,60,345,644.18,Estimated (Region),4370,2025-07-01,3,182,27,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,10457.0,1100.8300000000002,11397.0,10764.0,10413.0,1037.5500000000002,11355.0,10388.0,8183.276666666668,6263.173663537778,1100.8300000000002,12992.0,7968.610000000001,5391.24103310545,1100.8300000000002,12992.0,9119.971666666666,4305.422278604755,1100.8300000000002,15440.0,7966.183333333333,6086.031231503278,1037.5500000000002,12448.0,7779.849999999999,5276.863952576383,1037.5500000000002,12448.0,8665.425000000001,4135.223692284058,1037.5500000000002,14788.0,2535.0,24.242134455388744,2228.0,20.698625046451124,2035.0,19.542879093440902,2060.0,19.830573738929537,1.0436179612820307,544.0,826.6517631999999,66408.4,5.655737704918033,0.0517455217286529,1,-8.256774716599967,1,-8.840714045555396,20253,20700
2023,5,North America,Model X,9251.0,9823.0,103497.19,82,474,657.75,Interpolated (Month),3852,2023-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,12992.0,10457.0,1100.8300000000002,11397.0,12448.0,10413.0,1037.5500000000002,11355.0,11090.666666666666,1676.8393880552194,9823.0,12992.0,9422.305,4217.1171340324345,1100.8300000000002,12992.0,9148.305,4309.145632483851,1100.8300000000002,15440.0,10704.0,1618.2438011622296,9251.0,12448.0,9148.758333333333,4115.548049824802,1037.5500000000002,12448.0,8728.508333333333,4138.1438779873715,1037.5500000000002,14788.0,-3169.0,-24.391933497536943,-1574.0,-13.810651925945427,-3197.0,-25.682840616966583,-2104.0,-18.529282254513436,1.0617163856463467,572.0,957.4525046900001,103497.19,5.710843373493976,0.07109273670557717,0,-0.48634067952925686,0,-0.45225719710407486,20232,38868
2016,11,North America,Cybertruck,9155.0,10186.0,54970.54,82,454,623.46,Interpolated (Month),7257,2016-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,9823.0,12992.0,10457.0,1100.8300000000002,9251.0,12448.0,10413.0,1037.5500000000002,11000.333333333334,1734.3570374445387,9823.0,12992.0,9325.971666666666,4186.831463626951,1100.8300000000002,12992.0,9239.221666666666,4319.415746562447,1100.8300000000002,15440.0,10284.666666666666,1874.116414029105,9155.0,12448.0,8943.258333333333,4071.8451911162733,1037.5500000000002,12448.0,8815.175000000001,4135.016232105122,1037.5500000000002,14788.0,363.0,3.6954087346024567,9085.17,825.3018177193571,-96.0,-1.0377256512809407,8117.45,782.3671148378389,1.1124945391000436,1031.0,503.2552937,54970.54,5.469879518072289,0.06809305373525558,1,0.280873422321394,0,0.24645114965685644,20164,37228
2025,10,Europe,Model X,9986.0,10201.0,96271.89,60,349,522.77,Estimated (Region),13175,2025-10-01,4,274,40,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,10186.0,9823.0,12992.0,10457.0,9155.0,9251.0,12448.0,10413.0,10070.0,214.03971594077922,9823.0,10201.0,9126.638333333334,4095.9956563473784,1100.8300000000002,12992.0,9488.971666666666,4277.480841975776,1100.8300000000002,15440.0,9464.0,454.60642318380445,9155.0,9986.0,8715.091666666667,3946.0884037761643,1037.5500000000002,12448.0,9078.258333333333,4097.419782388199,1037.5500000000002,14788.0,15.0,0.14726094639700982,-256.0,-2.4481208759682516,831.0,9.077007099945389,-427.0,-4.100643426486128,1.021427856213077,215.0,961.37109354,96271.89,5.721311475409836,0.05234504856313207,1,-0.03548147788205447,1,0.1011473275122633,20254,20940
2021,9,North America,Model X,3727.0,3854.0,50806.82,120,667,372.89,Official (Quarter),6711,2021-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,10201.0,10186.0,9823.0,12992.0,9986.0,9155.0,9251.0,12448.0,8080.333333333333,3660.1197157105707,3854.0,10201.0,9585.5,3033.469746016915,3854.0,12992.0,8834.471666666666,4502.056518244724,1100.8300000000002,15440.0,7622.666666666667,3399.2358455001754,3727.0,9986.0,9163.333333333334,2918.5255638192934,3727.0,12448.0,8522.925000000001,4347.300848462824,1037.5500000000002,14788.0,-6347.0,-62.21939025585728,-9138.0,-70.33559113300493,-6259.0,-62.67774884838775,-8721.0,-70.05944730077121,1.0337982832618027,127.0,189.35701813999998,50806.82,5.512396694214876,0.10002414163090129,0,-0.6236665120225429,0,-0.7175475594833314,20213,80040
2018,11,Asia,Model X,7901.0,8031.0,111857.88,82,465,551.09,Interpolated (Month),11206,2018-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,3854.0,10201.0,10186.0,9823.0,3727.0,9986.0,9155.0,9251.0,7362.0,3225.9530374758792,3854.0,10201.0,9181.166666666666,3055.674682728283,3854.0,12992.0,8217.055,3993.0822442353224,1100.8300000000002,12992.0,7204.666666666667,3187.072376544544,3727.0,9986.0,8744.666666666666,2883.369047948375,3727.0,12448.0,7949.008333333334,3873.832178325943,1037.5500000000002,12448.0,4177.0,108.38090295796574,-1792.0,-18.242899317927307,4174.0,111.99356050442715,-1350.0,-14.593016971138251,1.016324981017464,130.0,883.78910988,111857.88,5.602409638554217,0.06974057200708682,1,1.7060029321382302,1,1.746713093528149,20184,38130
2017,9,North America,Model X,12043.0,13481.0,69036.22,120,701,1266.32,Estimated (Region),6168,2017-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,8031.0,3854.0,10201.0,10186.0,7901.0,3727.0,9986.0,9155.0,8455.333333333334,4827.507258755108,3854.0,13481.0,9262.666666666666,3181.571980431465,3854.0,13481.0,8615.638333333334,4274.269195250788,1100.8300000000002,13481.0,7890.333333333333,4158.010261330928,3727.0,12043.0,8677.166666666666,2782.303823572601,3727.0,12043.0,8228.508333333333,4049.108435021316,1037.5500000000002,12448.0,5450.0,67.86203461586354,3295.0,32.34832122521107,4142.0,52.423743829894946,2888.0,31.54560349535773,1.1193125207572234,1438.0,831.40319746,69036.22,5.793388429752066,0.10514114911989372,1,-0.4051886834210221,1,-0.595698166745322,20173,84120
2024,10,Asia,Model S,10792.0,10895.0,100028.12,82,472,764.07,Interpolated (Month),13810,2024-10-01,4,275,40,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,13481.0,8031.0,3854.0,10201.0,12043.0,7901.0,3727.0,9986.0,10802.333333333334,2726.181456420938,8031.0,13481.0,9441.333333333334,3248.7231132656707,3854.0,13481.0,9431.819166666666,3589.0297521056214,1100.8300000000002,13481.0,10245.333333333334,2124.4232942926683,7901.0,12043.0,8934.0,2913.8815349976144,3727.0,12043.0,9041.379166666668,3401.611518855207,1037.5500000000002,12448.0,-2586.0,-19.182553223054665,694.0,6.803254582884022,-1251.0,-10.387777131943865,806.0,8.071299819747658,1.0094505698137681,103.0,1079.50347104,100028.12,5.686746987951807,0.07079310664319467,0,-0.870445878389182,0,-0.6281152096183881,20244,38704
2016,4,Asia,Model 3,8734.0,9416.0,93651.0,60,332,434.95,Official (Quarter),12063,2016-04-01,2,92,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,10895.0,13481.0,8031.0,3854.0,10792.0,12043.0,7901.0,3727.0,11264.0,2057.4685902827478,9416.0,13481.0,9313.0,3228.569528444436,3854.0,13481.0,9319.485833333334,3564.5552995173916,1100.8300000000002,13481.0,10523.0,1670.8204571407377,8734.0,12043.0,8863.833333333334,2912.56405365903,3727.0,12043.0,8903.545833333334,3375.495763282145,1037.5500000000002,12448.0,-1479.0,-13.575034419458465,5562.0,144.31759211209135,-2058.0,-19.069681245366944,5007.0,134.34397638851624,1.0779622209502004,682.0,817.947834,93651.0,5.442622950819672,0.049793932455638235,0,0.05607518803596201,0,-0.08681904113423078,20162,19920
2016,6,Asia,Model 3,7667.0,8535.0,82237.76,60,355,408.27,Estimated (Region),11741,2016-06-01,2,153,22,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,9416.0,10895.0,13481.0,8031.0,8734.0,10792.0,12043.0,7901.0,9615.333333333334,1192.5604107689112,8535.0,10895.0,9035.333333333334,3208.5028699794857,3854.0,13481.0,9080.985833333334,3508.21587946835,1100.8300000000002,13481.0,9064.333333333334,1588.4729564375048,7667.0,10792.0,8477.333333333334,2887.6289697027755,3727.0,12043.0,8596.2125,3299.03099906385,1037.5500000000002,12448.0,-881.0,-9.356414613423958,504.0,6.275681733283522,-1067.0,-12.216624685138544,-234.0,-2.9616504239969643,1.1130672926447573,868.0,630.51690592,82237.76,5.819672131147541,0.0532433489827856,0,0.04218619806034507,0,0.06853056560228399,20162,21300
2017,4,Europe,Model Y,9489.0,10197.0,64327.61,60,347,493.9,Estimated (Region),5233,2017-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,8535.0,9416.0,10895.0,13481.0,7667.0,8734.0,10792.0,12043.0,9382.666666666666,831.5012527550999,8535.0,10197.0,10092.5,1963.1657851541522,8031.0,13481.0,9839.0,2450.4348408172364,3854.0,13481.0,8630.0,915.4414235766094,7667.0,9489.0,9437.666666666666,1709.7583065061356,7667.0,12043.0,9300.5,2284.952774526917,3727.0,12448.0,1662.0,19.472759226713542,-3284.0,-24.36021066686448,1822.0,23.76418416590582,-2554.0,-21.20734036369676,1.07449947312961,708.0,610.40469129,64327.61,5.688524590163935,0.052044257112750264,1,0.288291738401375,1,0.35980808851044366,20172,20820
2021,4,Asia,Model 3,11991.0,12463.0,58532.24,120,690,1241.07,Official (Quarter),10023,2021-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,10197.0,8535.0,9416.0,10895.0,9489.0,7667.0,8734.0,10792.0,10398.333333333334,1971.7244567467737,8535.0,12463.0,10831.166666666666,1863.6424996942349,8535.0,13481.0,10006.166666666666,2562.2975426303983,3854.0,13481.0,9715.666666666666,2170.893210946432,7667.0,11991.0,10119.333333333334,1788.1005191729962,7667.0,12043.0,9432.0,2397.4366614062214,3727.0,12448.0,2266.0,22.222222222222232,1568.0,14.391922900413023,2502.0,26.367372747391716,1199.0,11.110081541882867,1.0392761841227485,472.0,701.86008984,58532.24,5.702479338842975,0.10349149432955303,1,0.02749462995508689,1,0.026031885814858935,20212,82800
2023,1,Asia,Model X,10406.0,11745.0,77396.47,60,356,555.68,Estimated (Region),5882,2023-01-01,1,1,52,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,12463.0,10197.0,8535.0,9416.0,11991.0,9489.0,7667.0,8734.0,11468.333333333334,1158.0575690929284,10197.0,12463.0,10541.833333333334,1461.3013948760122,8535.0,12463.0,9902.25,2453.157747031011,3854.0,13481.0,10628.666666666666,1265.774993169527,9489.0,11991.0,9846.5,1544.1226311404373,7667.0,11991.0,9261.833333333334,2230.5659222119866,3727.0,12043.0,-718.0,-5.761052716039472,2329.0,24.734494477485125,-1585.0,-13.218247018597285,1672.0,19.143576826196472,1.1285673104641107,1339.0,805.38766682,77396.47,5.836065573770492,0.05339483040261362,0,-0.27983274938261704,0,-0.39585619765989,20231,21360
